Local time,Open,High,Low,Close,Volume
23.03.2010 06:00:00.000 GMT+0100,1.50895,1.50915,1.49725,1.50105,121955.6025
23.03.2010 14:00:00.000 GMT+0100,1.50100,1.50870,1.50010,1.50455,112054.09959999999
23.03.2010 22:00:00.000 GMT+0100,1.50455,1.50475,1.49855,1.49905,23417.2101
24.03.2010 06:00:00.000 GMT+0100,1.49900,1.50185,1.48965,1.49050,119584.8008
24.03.2010 14:00:00.000 GMT+0100,1.49055,1.49365,1.48630,1.48655,103050.9107
24.03.2010 22:00:00.000 GMT+0100,1.48635,1.49120,1.48530,1.49020,18895.2299
25.03.2010 06:00:00.000 GMT+0100,1.49025,1.50020,1.48540,1.49185,91515.2605
25.03.2010 14:00:00.000 GMT+0100,1.49185,1.49425,1.47975,1.48105,102807.0106
25.03.2010 22:00:00.000 GMT+0100,1.48095,1.48885,1.48050,1.48830,25803.1698
26.03.2010 06:00:00.000 GMT+0100,1.48825,1.48925,1.48105,1.48580,87302.5005
26.03.2010 14:00:00.000 GMT+0100,1.48580,1.49235,1.48250,1.48950,121314.1585
26.03.2010 22:00:00.000 GMT+0100,1.48950,1.48950,1.48950,1.48950,0
27.03.2010 06:00:00.000 GMT+0100,1.48950,1.48950,1.48950,1.48950,0
27.03.2010 14:00:00.000 GMT+0100,1.48950,1.48950,1.48950,1.48950,0
27.03.2010 22:00:00.000 GMT+0100,1.48950,1.48950,1.48950,1.48950,0
28.03.2010 06:00:00.000 GMT+0100,1.48950,1.48950,1.48950,1.48950,0
28.03.2010 14:00:00.000 GMT+0100,1.48950,1.48950,1.48950,1.48950,0
28.03.2010 22:00:00.000 GMT+0100,1.49135,1.49656,1.48915,1.49220,25667.5999
29.03.2010 06:00:00.000 GMT+0100,1.49210,1.50190,1.49105,1.49605,130472.9794
29.03.2010 14:00:00.000 GMT+0100,1.49605,1.50005,1.49575,1.49850,98647.0293
29.03.2010 22:00:00.000 GMT+0100,1.49850,1.50030,1.49735,1.50030,19471.4001
30.03.2010 06:00:00.000 GMT+0100,1.50030,1.51065,1.49970,1.51065,140706.07809999998
30.03.2010 14:00:00.000 GMT+0100,1.51060,1.51265,1.50550,1.50675,106182.8628
30.03.2010 22:00:00.000 GMT+0100,1.50680,1.50995,1.50565,1.50825,52191.6005
31.03.2010 06:00:00.000 GMT+0100,1.50825,1.51865,1.50430,1.51630,132862.41009999998
31.03.2010 14:00:00.000 GMT+0100,1.51630,1.52035,1.51185,1.51815,98080.69069999998
31.03.2010 22:00:00.000 GMT+0100,1.51810,1.52400,1.51705,1.52055,27743.03
01.04.2010 06:00:00.000 GMT+0100,1.52060,1.52495,1.51795,1.52460,108277.55080000001
01.04.2010 14:00:00.000 GMT+0100,1.52460,1.52980,1.52210,1.52905,75519.1203
01.04.2010 22:00:00.000 GMT+0100,1.52880,1.52960,1.52510,1.52575,19087.829999999998
02.04.2010 06:00:00.000 GMT+0100,1.52575,1.52825,1.52220,1.52230,31833.7001
02.04.2010 14:00:00.000 GMT+0100,1.52230,1.52280,1.51815,1.52035,22169.099799999996
02.04.2010 22:00:00.000 GMT+0100,1.52035,1.52035,1.52035,1.52035,0
03.04.2010 06:00:00.000 GMT+0100,1.52035,1.52035,1.52035,1.52035,0
03.04.2010 14:00:00.000 GMT+0100,1.52035,1.52035,1.52035,1.52035,0
03.04.2010 22:00:00.000 GMT+0100,1.52035,1.52035,1.52035,1.52035,0
04.04.2010 06:00:00.000 GMT+0100,1.52035,1.52035,1.52035,1.52035,0
04.04.2010 14:00:00.000 GMT+0100,1.52035,1.52035,1.52035,1.52035,0
04.04.2010 22:00:00.000 GMT+0100,1.52815,1.52920,1.52485,1.52495,10085.250100000001
05.04.2010 06:00:00.000 GMT+0100,1.52495,1.52775,1.52230,1.52685,30510.170000000002
05.04.2010 14:00:00.000 GMT+0100,1.52685,1.53190,1.52625,1.52935,58774.6385
05.04.2010 22:00:00.000 GMT+0100,1.52930,1.53065,1.52115,1.52175,25878.6305
06.04.2010 06:00:00.000 GMT+0100,1.52175,1.52455,1.51290,1.51550,103385.62229999999
06.04.2010 14:00:00.000 GMT+0100,1.51550,1.52810,1.51485,1.52655,95005.8814
06.04.2010 22:00:00.000 GMT+0100,1.52640,1.52740,1.52335,1.52570,22171.569900000002
07.04.2010 06:00:00.000 GMT+0100,1.52575,1.52860,1.51375,1.51775,121819.2012
07.04.2010 14:00:00.000 GMT+0100,1.51775,1.52795,1.51765,1.52380,108623.2085
07.04.2010 22:00:00.000 GMT+0100,1.52375,1.52435,1.52120,1.52215,19564.1
08.04.2010 06:00:00.000 GMT+0100,1.52215,1.52360,1.51405,1.52130,122304.0513
08.04.2010 14:00:00.000 GMT+0100,1.52125,1.52800,1.51685,1.52785,113593.3518
