Local time,Open,High,Low,Close,Volume
20.06.2010 22:00:00.000 GMT+0100,1.48595,1.49360,1.47375,1.47545,247389.80859999996
21.06.2010 22:00:00.000 GMT+0100,1.47535,1.48590,1.46875,1.48115,235427.35199999998
22.06.2010 22:00:00.000 GMT+0100,1.48110,1.49725,1.48020,1.49555,210838.76970000003
23.06.2010 22:00:00.000 GMT+0100,1.49545,1.50115,1.49150,1.49335,229343.9811
24.06.2010 22:00:00.000 GMT+0100,1.49335,1.50770,1.48555,1.50560,211745.8598
25.06.2010 22:00:00.000 GMT+0100,1.50560,1.50560,1.50560,1.50560,0
26.06.2010 22:00:00.000 GMT+0100,1.50560,1.50560,1.50560,1.50560,0
27.06.2010 22:00:00.000 GMT+0100,1.50535,1.51275,1.50165,1.51030,267776.84150000004
28.06.2010 22:00:00.000 GMT+0100,1.51020,1.51195,1.50120,1.50660,209345.05940000003
29.06.2010 22:00:00.000 GMT+0100,1.50660,1.50735,1.49350,1.49425,243264.43860000002
30.06.2010 22:00:00.000 GMT+0100,1.49425,1.51900,1.48730,1.51735,264036.1525
01.07.2010 22:00:00.000 GMT+0100,1.51725,1.52290,1.51495,1.51925,178615.71060000002
02.07.2010 22:00:00.000 GMT+0100,1.51925,1.51925,1.51925,1.51925,0
03.07.2010 22:00:00.000 GMT+0100,1.51925,1.51925,1.51925,1.51925,0
04.07.2010 22:00:00.000 GMT+0100,1.52025,1.52027,1.50895,1.51335,161829.89989999996
05.07.2010 22:00:00.000 GMT+0100,1.51330,1.52265,1.50810,1.51465,268111.51599999995
06.07.2010 22:00:00.000 GMT+0100,1.51455,1.52185,1.50810,1.51880,271128.31249999994
07.07.2010 22:00:00.000 GMT+0100,1.51860,1.52405,1.51015,1.51635,230798.37919999997
08.07.2010 22:00:00.000 GMT+0100,1.51635,1.52045,1.50500,1.50625,179493.75060000003
09.07.2010 22:00:00.000 GMT+0100,1.50625,1.50625,1.50625,1.50625,0
10.07.2010 22:00:00.000 GMT+0100,1.50625,1.50625,1.50625,1.50625,0
11.07.2010 22:00:00.000 GMT+0100,1.50775,1.50855,1.49480,1.50315,257017.66079999998
12.07.2010 22:00:00.000 GMT+0100,1.50250,1.51910,1.49645,1.51750,300248.09969999996
13.07.2010 22:00:00.000 GMT+0100,1.51740,1.52970,1.51695,1.52660,283895.82029999996
14.07.2010 22:00:00.000 GMT+0100,1.52640,1.54710,1.52355,1.54580,305131.60020000004
15.07.2010 22:00:00.000 GMT+0100,1.54628,1.54628,1.52780,1.53000,259089.12009999997
16.07.2010 22:00:00.000 GMT+0100,1.53000,1.53000,1.53000,1.53000,0
17.07.2010 22:00:00.000 GMT+0100,1.53000,1.53000,1.53000,1.53000,0
18.07.2010 22:00:00.000 GMT+0100,1.52750,1.53515,1.52025,1.52280,243053.4887
19.07.2010 22:00:00.000 GMT+0100,1.52280,1.53090,1.51530,1.52625,324956.8375999999
20.07.2010 22:00:00.000 GMT+0100,1.52595,1.53355,1.51235,1.51620,260642.5492
21.07.2010 22:00:00.000 GMT+0100,1.51620,1.52955,1.51500,1.52570,225610.1977
22.07.2010 22:00:00.000 GMT+0100,1.52570,1.54490,1.52503,1.54230,238286.61030000003
23.07.2010 22:00:00.000 GMT+0100,1.54230,1.54230,1.54230,1.54230,0
24.07.2010 22:00:00.000 GMT+0100,1.54230,1.54230,1.54230,1.54230,0
25.07.2010 22:00:00.000 GMT+0100,1.54155,1.55190,1.54060,1.54885,240483.75959999996
26.07.2010 22:00:00.000 GMT+0100,1.54827,1.55990,1.54420,1.55915,273990.7711
27.07.2010 22:00:00.000 GMT+0100,1.55915,1.56375,1.55450,1.55975,253693.90130000003
28.07.2010 22:00:00.000 GMT+0100,1.55945,1.56620,1.55800,1.56110,252664.2295
29.07.2010 22:00:00.000 GMT+0100,1.56105,1.57205,1.55510,1.56845,237233.9186
30.07.2010 22:00:00.000 GMT+0100,1.56845,1.56845,1.56845,1.56845,0
31.07.2010 22:00:00.000 GMT+0100,1.56845,1.56845,1.56810,1.56810,0
01.08.2010 22:00:00.000 GMT+0100,1.57037,1.59070,1.56950,1.58855,273799.87580000004
02.08.2010 22:00:00.000 GMT+0100,1.58855,1.59675,1.58589,1.59510,244527.4789
03.08.2010 22:00:00.000 GMT+0100,1.59505,1.59630,1.58555,1.58825,221841.83040000004
04.08.2010 22:00:00.000 GMT+0100,1.58815,1.59235,1.58200,1.58950,166968.6998
05.08.2010 22:00:00.000 GMT+0100,1.58935,1.59975,1.58400,1.59415,180603.19119999997
06.08.2010 22:00:00.000 GMT+0100,1.59415,1.59415,1.59415,1.59415,0
07.08.2010 22:00:00.000 GMT+0100,1.59415,1.59415,1.59415,1.59415,0
08.08.2010 22:00:00.000 GMT+0100,1.59640,1.59950,1.58920,1.58920,230512.84980000005
09.08.2010 22:00:00.000 GMT+0100,1.58920,1.59080,1.57100,1.58510,315913.55350000004
10.08.2010 22:00:00.000 GMT+0100,1.58505,1.58610,1.56280,1.56570,287342.3004
11.08.2010 22:00:00.000 GMT+0100,1.56555,1.57135,1.55615,1.55765,257402.05060000005
12.08.2010 22:00:00.000 GMT+0100,1.55765,1.56785,1.55635,1.55920,248411.6391
