Local time,Open,High,Low,Close,Volume
07.12.2011 10:15:00.000 GMT+0100,1.56182,1.56325,1.56073,1.56117,9372.199999999999
07.12.2011 11:00:00.000 GMT+0100,1.56115,1.56238,1.55954,1.55994,10337.34
07.12.2011 11:45:00.000 GMT+0100,1.55994,1.56153,1.55942,1.56116,10131.19
07.12.2011 12:30:00.000 GMT+0100,1.56113,1.56176,1.56026,1.56167,7754.819999999999
07.12.2011 13:15:00.000 GMT+0100,1.56167,1.56317,1.56094,1.56114,7418.6799999999985
07.12.2011 14:00:00.000 GMT+0100,1.56114,1.56468,1.55951,1.56305,11128.26
07.12.2011 14:45:00.000 GMT+0100,1.56307,1.56603,1.56200,1.56603,10364.550000000001
07.12.2011 15:30:00.000 GMT+0100,1.56601,1.57231,1.56454,1.56871,13888.830000000005
07.12.2011 16:15:00.000 GMT+0100,1.56874,1.56960,1.56716,1.56723,11810.960000000003
07.12.2011 17:00:00.000 GMT+0100,1.56729,1.56916,1.56713,1.56834,9818.86
07.12.2011 17:45:00.000 GMT+0100,1.56834,1.57120,1.56793,1.57069,7256.650000000001
07.12.2011 18:30:00.000 GMT+0100,1.57069,1.57136,1.57006,1.57056,7486.579999999999
07.12.2011 19:15:00.000 GMT+0100,1.57054,1.57124,1.57016,1.57065,5036.1900000000005
07.12.2011 20:00:00.000 GMT+0100,1.57063,1.57084,1.56980,1.56995,5343.6
07.12.2011 20:45:00.000 GMT+0100,1.56996,1.57048,1.56921,1.57035,5645.830000000001
07.12.2011 21:30:00.000 GMT+0100,1.57035,1.57203,1.57010,1.57103,5592.650000000001
07.12.2011 22:15:00.000 GMT+0100,1.57103,1.57153,1.57053,1.57091,2438.6
07.12.2011 23:00:00.000 GMT+0100,1.57089,1.57147,1.57060,1.57074,857.0899999999998
07.12.2011 23:45:00.000 GMT+0100,1.57074,1.57104,1.56957,1.56969,2017.85
08.12.2011 00:30:00.000 GMT+0100,1.56971,1.57065,1.56967,1.56980,3182.460000000001
08.12.2011 01:15:00.000 GMT+0100,1.56980,1.57049,1.56916,1.57044,4127.610000000002
08.12.2011 02:00:00.000 GMT+0100,1.57045,1.57113,1.56965,1.57073,3556.8
08.12.2011 02:45:00.000 GMT+0100,1.57073,1.57082,1.57003,1.57016,2426.1000000000004
08.12.2011 03:30:00.000 GMT+0100,1.57014,1.57070,1.56976,1.57004,2187.85
08.12.2011 04:15:00.000 GMT+0100,1.57004,1.57092,1.56995,1.57091,2932.480000000001
08.12.2011 05:00:00.000 GMT+0100,1.57089,1.57155,1.57049,1.57098,2840.8000000000006
08.12.2011 05:45:00.000 GMT+0100,1.57098,1.57163,1.57038,1.57074,2770.1600000000003
08.12.2011 06:30:00.000 GMT+0100,1.57074,1.57099,1.56969,1.57022,3517.41
08.12.2011 07:15:00.000 GMT+0100,1.57020,1.57091,1.56996,1.57050,4175.01
08.12.2011 08:00:00.000 GMT+0100,1.57052,1.57209,1.56991,1.57115,8156.700000000001
08.12.2011 08:45:00.000 GMT+0100,1.57114,1.57167,1.56930,1.57011,8875.85
08.12.2011 09:30:00.000 GMT+0100,1.57009,1.57159,1.56998,1.57029,8242.190000000002
08.12.2011 10:15:00.000 GMT+0100,1.57031,1.57439,1.57020,1.57395,9679.85
08.12.2011 11:00:00.000 GMT+0100,1.57394,1.57405,1.56978,1.57016,9369.709999999997
08.12.2011 11:45:00.000 GMT+0100,1.57016,1.57135,1.56953,1.57022,9669.419999999998
08.12.2011 12:30:00.000 GMT+0100,1.57020,1.57178,1.56960,1.57161,8386.93
08.12.2011 13:15:00.000 GMT+0100,1.57160,1.57350,1.57032,1.57331,10764.37
08.12.2011 14:00:00.000 GMT+0100,1.57331,1.57694,1.57224,1.57617,11580.95
08.12.2011 14:45:00.000 GMT+0100,1.57617,1.57667,1.56496,1.56634,14863.850000000002
08.12.2011 15:30:00.000 GMT+0100,1.56645,1.56804,1.56299,1.56308,13985.47
08.12.2011 16:15:00.000 GMT+0100,1.56308,1.56414,1.56099,1.56282,12515.22
08.12.2011 17:00:00.000 GMT+0100,1.56287,1.56405,1.56144,1.56214,12202.540000000003
08.12.2011 17:45:00.000 GMT+0100,1.56213,1.56379,1.56208,1.56292,8357.850000000002
08.12.2011 18:30:00.000 GMT+0100,1.56292,1.56296,1.56160,1.56181,7304.839999999998
08.12.2011 19:15:00.000 GMT+0100,1.56181,1.56301,1.56157,1.56280,6266.739999999999
08.12.2011 20:00:00.000 GMT+0100,1.56280,1.56420,1.56252,1.56404,6216.61
08.12.2011 20:45:00.000 GMT+0100,1.56404,1.56578,1.56354,1.56514,6460.449999999999
08.12.2011 21:30:00.000 GMT+0100,1.56514,1.56582,1.56271,1.56374,6852.379999999999
08.12.2011 22:15:00.000 GMT+0100,1.56374,1.56418,1.56251,1.56278,3399.2900000000004
08.12.2011 23:00:00.000 GMT+0100,1.56263,1.56349,1.56208,1.56275,890.6599999999999
08.12.2011 23:45:00.000 GMT+0100,1.56279,1.56325,1.56213,1.56299,1590.42
09.12.2011 00:30:00.000 GMT+0100,1.56299,1.56424,1.56276,1.56407,2500.3700000000003
09.12.2011 01:15:00.000 GMT+0100,1.56407,1.56442,1.56326,1.56351,3653.9400000000005
09.12.2011 02:00:00.000 GMT+0100,1.56351,1.56467,1.56328,1.56372,3734.66
09.12.2011 02:45:00.000 GMT+0100,1.56370,1.56526,1.56326,1.56502,3869.5000000000005
09.12.2011 03:30:00.000 GMT+0100,1.56503,1.56563,1.56164,1.56177,4953.95
09.12.2011 04:15:00.000 GMT+0100,1.56177,1.56280,1.56063,1.56074,4698.330000000002
09.12.2011 05:00:00.000 GMT+0100,1.56074,1.56231,1.56061,1.56181,5815.290000000002
09.12.2011 05:45:00.000 GMT+0100,1.56181,1.56218,1.56065,1.56096,4302.9800000000005
09.12.2011 06:30:00.000 GMT+0100,1.56096,1.56162,1.56032,1.56103,4462.09
09.12.2011 07:15:00.000 GMT+0100,1.56103,1.56204,1.55945,1.56002,5117.290000000002
09.12.2011 08:00:00.000 GMT+0100,1.56004,1.56078,1.55845,1.55917,9549.300000000001
09.12.2011 08:45:00.000 GMT+0100,1.55918,1.56383,1.55864,1.56357,10210.909999999996
09.12.2011 09:30:00.000 GMT+0100,1.56357,1.56438,1.56125,1.56242,10654.600000000002
09.12.2011 10:15:00.000 GMT+0100,1.56240,1.56517,1.56139,1.56448,9935.009999999998
09.12.2011 11:00:00.000 GMT+0100,1.56446,1.56530,1.56325,1.56387,9892.919999999998
09.12.2011 11:45:00.000 GMT+0100,1.56387,1.57345,1.56289,1.57301,11961.689999999997
09.12.2011 12:30:00.000 GMT+0100,1.57298,1.57337,1.57024,1.57028,9276.389999999998
09.12.2011 13:15:00.000 GMT+0100,1.57035,1.57055,1.56825,1.56924,7574.599999999999
09.12.2011 14:00:00.000 GMT+0100,1.56924,1.56983,1.56519,1.56551,9585.039999999997
09.12.2011 14:45:00.000 GMT+0100,1.56552,1.56556,1.56000,1.56069,10878.109999999997
09.12.2011 15:30:00.000 GMT+0100,1.56071,1.56557,1.56058,1.56449,12480.769999999997
09.12.2011 16:15:00.000 GMT+0100,1.56447,1.56487,1.56050,1.56205,12212.72
09.12.2011 17:00:00.000 GMT+0100,1.56204,1.56565,1.56204,1.56546,10278.09
09.12.2011 17:45:00.000 GMT+0100,1.56541,1.56555,1.56316,1.56374,5912.14
09.12.2011 18:30:00.000 GMT+0100,1.56372,1.56455,1.56318,1.56352,5809.889999999999
09.12.2011 19:15:00.000 GMT+0100,1.56352,1.56543,1.56352,1.56474,5103.3499999999985
09.12.2011 20:00:00.000 GMT+0100,1.56474,1.56621,1.56435,1.56593,5856.929999999999
09.12.2011 20:45:00.000 GMT+0100,1.56592,1.56648,1.56532,1.56623,4973.129999999999
09.12.2011 21:30:00.000 GMT+0100,1.56623,1.56642,1.56562,1.56598,3406.97
09.12.2011 22:15:00.000 GMT+0100,1.56598,1.56704,1.56582,1.56673,2109.4400000000005
09.12.2011 23:00:00.000 GMT+0100,1.56673,1.56673,1.56673,1.56673,0
09.12.2011 23:45:00.000 GMT+0100,1.56673,1.56673,1.56673,1.56673,0
10.12.2011 00:30:00.000 GMT+0100,1.56673,1.56673,1.56641,1.56641,0
